player,num_season,tot_pts
Don May,1,204
Don May,2,96
Don May,3,1535
Don May,4,594
Don May,5,906
Don May,6,393
Don May,7,64
Don Nelson*,1,419
Don Nelson*,2,419
Don Nelson*,3,92
Don Nelson*,4,765
Don Nelson*,5,595
Don Nelson*,6,819
Don Nelson*,7,949
Don Nelson*,8,1259
Don Nelson*,9,1141
Don Nelson*,10,1134
Don Nelson*,11,777
Don Nelson*,12,943
Don Nelson*,13,1109
Don Nelson*,14,477
Don Ohl,1,1054
Don Ohl,2,1311
Don Ohl,3,1547
Don Ohl,4,1225
Don Ohl,5,1420
Don Ohl,6,1502
Don Ohl,7,1180
Don Ohl,8,1966
Don Ohl,9,917
Don Ohl,10,410
Don Otten,1,1650
Don Otten,2,1140
Don Otten,3,1534
Don Otten,4,132
Don Putman,1,135
Don Ray,1,364
Don Rehfeldt,1,431
Don Rehfeldt,2,522
Don Reid,1,263
Don Reid,2,132
Don Reid,3,238
Don Reid,4,242
Don Reid,5,288
Don Reid,6,210
Don Reid,7,224
Don Reid,8,1
Don Savage,1,36
Don Savage,6,18
Don Smith,1,283
Don Sunderlage,1,760
Don Sunderlage,2,114
Donald Hodge,1,426
Donald Hodge,2,393
Donald Hodge,3,136
Donald Hodge,4,209
Donald Hodge,5,36
Donald Royal,1,387
Donald Royal,3,252
Donald Royal,4,706
Donald Royal,5,547
Donald Royal,6,635
Donald Royal,7,337
Donald Royal,8,436
Donald Royal,9,158
Donald Sloan,1,366
Donald Sloan,2,162
Donald Sloan,3,110
Donald Sloan,4,391
Donald Sloan,5,424
Donald Whiteside,1,59
Donald Whiteside,2,2
Donatas Motiejunas,1,250
Donatas Motiejunas,2,341
Donatas Motiejunas,3,855
Donatas Motiejunas,4,230
Donatas Motiejunas,5,150
Donell Taylor,1,140
Donell Taylor,2,126
Donnell Harvey,1,22
Donnell Harvey,2,540
Donnell Harvey,3,611
Donnell Harvey,4,478
Donnell Harvey,5,8
Donnie Boyce,1,24
Donnie Boyce,2,55
Donnie Butcher,1,138
Donnie Butcher,2,475
Donnie Butcher,3,1126
Donnie Butcher,4,412
Donnie Butcher,5,108
Donnie Freeman,1,689
Donny Marshall,1,77
Donny Marshall,2,175
Donny Marshall,5,11
Donny Marshall,7,30
Donny Marshall,8,0
Donta Smith,1,127
Donta Smith,2,38
Dontae' Jones,1,44
Donte Greene,1,209
Donte Greene,2,647
Donte Greene,3,400
Donte Greene,4,285
Dontell Jefferson,1,29
Dontonio Wingfield,1,46
Dontonio Wingfield,2,165
Dontonio Wingfield,3,211
Dontonio Wingfield,4,1
Donyell Marshall,1,1812
Donyell Marshall,2,342
Donyell Marshall,3,444
Donyell Marshall,4,1123
Donyell Marshall,5,530
Donyell Marshall,6,910
Donyell Marshall,7,1100
Donyell Marshall,8,859
Donyell Marshall,9,1042
Donyell Marshall,10,2410
Donyell Marshall,11,747
Donyell Marshall,12,750
Donyell Marshall,13,566
Donyell Marshall,14,196
Donyell Marshall,15,94
Dorell Wright,1,7
Dorell Wright,2,58
Dorell Wright,3,393
Dorell Wright,4,347
Dorell Wright,5,18
Dorell Wright,6,510
Dorell Wright,7,1344
Dorell Wright,8,629
Dorell Wright,9,729
Dorell Wright,10,343
Dorell Wright,11,219
Dorian Finney-Smith,1,350
Dorie Murrey,1,98
Dorie Murrey,2,590
Dorie Murrey,3,212
Dorie Murrey,4,442
Dorie Murrey,5,462
Dorie Murrey,6,110
Doron Lamb,1,308
Doron Lamb,2,191
Doug Bolstorff,1,4
Doug Christie,1,142
Doug Christie,2,672
Doug Christie,3,15
Doug Christie,4,830
Doug Christie,5,1176
Doug Christie,6,1287
Doug Christie,7,760
Doug Christie,8,903
Doug Christie,9,996
Doug Christie,10,972
Doug Christie,11,748
Doug Christie,12,831
Doug Christie,13,690
Doug Christie,14,26
Doug Christie,15,13
Doug Collins,1,199
Doug Collins,2,1453
Doug Collins,3,1600
Doug Collins,4,1062
Doug Collins,5,1553
Doug Collins,6,917
Doug Collins,7,495
Doug Collins,8,148
Doug Edwards,1,43
Doug Edwards,2,67
Doug Edwards,3,93
Doug Kistler,1,8
Doug Lee,1,120
Doug Lee,2,5
Doug Lee,4,43
Doug McDermott,1,109
Doug McDermott,2,764
Doug McDermott,3,1184
Doug Overton,1,366
Doug Overton,2,218
Doug Overton,3,576
Doug Overton,4,182
Doug Overton,5,217
Doug Overton,6,62
Doug Overton,7,184
Doug Overton,8,152
Doug Overton,9,250
Doug Overton,10,39
Doug Overton,12,448
Doug Roth,1,81
Doug Sims,1,4
Doug Smith,1,671
Doug Smith,2,634
Doug Smith,3,698
Doug Smith,4,320
Doug Smith,5,33
Doug West,1,135
Doug West,2,294
Doug West,3,1116
Doug West,4,1543
Doug West,5,1056
Doug West,6,919
Doug West,7,465
Doug West,8,531
Doug West,9,157
Doug West,10,81
Doug West,11,152
Doug West,12,28
Dragan Bender,1,146
Dragan Tarlac,1,103
Draymond Green,1,227
Draymond Green,2,511
Draymond Green,3,921
Draymond Green,4,1131
Draymond Green,5,776
Drazen Petrovic*,1,583
Drazen Petrovic*,2,1246
Drazen Petrovic*,3,1691
Drazen Petrovic*,4,1564
Drew Barry,1,56
Drew Barry,2,37
Drew Barry,3,82
Drew Gooden,1,1750
Drew Gooden,2,914
Drew Gooden,3,1184
Drew Gooden,4,845
Drew Gooden,5,885
Drew Gooden,6,1652
Drew Gooden,7,1210
Drew Gooden,8,1526
Drew Gooden,9,396
Drew Gooden,10,766
Drew Gooden,11,52
Drew Gooden,12,183
Drew Gooden,13,277
Drew Gooden,14,82
Drew Gordon,1,17
Duane Causwell,1,525
Duane Causwell,2,636
Duane Causwell,3,453
Duane Causwell,4,182
Duane Causwell,5,209
Duane Causwell,6,250
Duane Causwell,7,118
Duane Causwell,8,89
Duane Causwell,9,44
Duane Causwell,10,66
Duane Causwell,11,76
Duane Cooper,1,156
Duane Cooper,2,48
Duane Ferrell,1,100
Duane Ferrell,2,12
Duane Ferrell,3,475
Duane Ferrell,4,839
Duane Ferrell,5,839
Duane Ferrell,6,513
Duane Ferrell,7,231
Duane Ferrell,8,202
Duane Ferrell,9,394
Duane Ferrell,10,94
Duane Ferrell,11,5
Duane Klueh,1,950
Duane Klueh,2,449
Duane Washington,1,54
Duane Washington,6,0
Duck Williams,1,506
Dudley Bradley,1,688
Dudley Bradley,2,657
Dudley Bradley,3,325
Dudley Bradley,4,201
Dudley Bradley,6,358
Dudley Bradley,7,195
Dudley Bradley,8,212
Dudley Bradley,9,846
Dudley Bradley,10,72
Duje Dukan,1,6
Dwayne Jones,1,14
Dwayne Jones,2,3
Dwayne Jones,3,78
Dwayne Jones,4,12
Dwayne Jones,5,0
Dwayne McClain,1,157
Dwayne Morton,1,167
Dwayne Polee,1,2
Dwayne Schintzius,1,158
Dwayne Schintzius,2,110
Dwayne Schintzius,3,7
Dwayne Schintzius,4,68
Dwayne Schintzius,5,88
Dwayne Schintzius,6,111
Dwayne Schintzius,7,34
Dwayne Schintzius,9,11
Dwayne Whitfield,1,40
Dwight Anderson,1,21
Dwight Buycks,1,43
Dwight Buycks,2,52
Dwight Davis,1,762
Dwight Davis,2,949
Dwight Davis,3,766
Dwight Davis,4,300
Dwight Davis,5,159
Dwight Howard,1,981
Dwight Howard,2,1292
Dwight Howard,3,1443
Dwight Howard,4,1695
Dwight Howard,5,1624
Dwight Howard,6,1503
Dwight Howard,7,1784
Dwight Howard,8,1113
Dwight Howard,9,1296
Dwight Howard,10,1297
Dwight Howard,11,646
Dwight Howard,12,976
Dwight Howard,13,1002
Dwight Jones,1,592
Dwight Jones,2,778
Dwight Jones,3,665
Dwight Jones,4,435
Dwight Jones,5,873
Dwight Jones,6,458
Dwight Jones,7,1320
Dwight Jones,8,615
Dwight Jones,9,779
Dwight Jones,10,750
Dwight Powell,1,180
Dwight Powell,2,399
Dwight Powell,3,516
Dwight Waller,1,7
Dwyane Wade,1,991
Dwyane Wade,2,1854
Dwyane Wade,3,2040
Dwyane Wade,4,1397
Dwyane Wade,5,1254
Dwyane Wade,6,2386
Dwyane Wade,7,2045
Dwyane Wade,8,1941
Dwyane Wade,9,1082
Dwyane Wade,10,1463
Dwyane Wade,11,1028
Dwyane Wade,12,1331
Dwyane Wade,13,1409
Dwyane Wade,14,1096
Dyron Nix,1,39
E.C. Coleman,1,303
E.C. Coleman,2,622
E.C. Coleman,3,491
E.C. Coleman,4,662
E.C. Coleman,5,464
E.C. Coleman,6,11
Earl Barron,1,13
Earl Barron,2,65
Earl Barron,3,326
Earl Barron,5,82
Earl Barron,6,158
Earl Barron,7,4
Earl Barron,8,78
Earl Barron,10,32
Earl Boykins,1,130
Earl Boykins,2,276
Earl Boykins,3,65
Earl Boykins,4,280
Earl Boykins,5,600
Earl Boykins,6,839
Earl Boykins,7,1015
Earl Boykins,8,756
Earl Boykins,9,1922
Earl Boykins,10,185
Earl Boykins,12,440
Earl Boykins,13,408
Earl Boykins,14,39
Earl Clark,1,140
Earl Clark,2,326
Earl Clark,3,123
Earl Clark,4,428
Earl Clark,5,514
Earl Clark,6,27
Earl Cureton,1,219
Earl Cureton,2,349
Earl Cureton,3,249
Earl Cureton,4,193
Earl Cureton,5,496
Earl Cureton,6,687
Earl Cureton,7,1136
Earl Cureton,8,299
Earl Cureton,9,532
Earl Cureton,11,17
Earl Cureton,14,4
Earl Cureton,17,7
Earl Dodd,1,15
Earl Evans,1,157
Earl Jones,1,0
Earl Jones,2,13
Earl Lloyd*,1,43
Earl Lloyd*,3,472
Earl Lloyd*,4,654
Earl Lloyd*,5,731
Earl Lloyd*,6,612
Earl Lloyd*,7,646
Earl Lloyd*,8,317
Earl Lloyd*,9,605
Earl Lloyd*,10,602
Earl Monroe*,1,1991
Earl Monroe*,2,2065
Earl Monroe*,3,1922
Earl Monroe*,4,1732
Earl Monroe*,5,1498
Earl Monroe*,6,1163
Earl Monroe*,7,573
Earl Monroe*,8,1633
Earl Monroe*,9,1574
Earl Monroe*,10,1533
Earl Monroe*,11,1354
Earl Monroe*,12,787
Earl Monroe*,13,378
Earl Tatum,1,638
Earl Tatum,2,2346
Earl Tatum,3,1224
Earl Tatum,4,85
Earl Watson,1,231
Earl Watson,2,433
Earl Watson,3,460
Earl Watson,4,615
Earl Watson,5,1246
Earl Watson,6,726
Earl Watson,7,838
Earl Watson,8,448
Earl Watson,9,619
Earl Watson,10,343
Earl Watson,11,149
Earl Watson,12,96
Earl Watson,13,12
Earl Williams,1,371
Earl Williams,2,168
Earl Williams,3,3
Earl Williams,5,122
Earnie Killum,1,1
Easy Parham,1,362
Easy Parham,2,6
Ed Bartels,1,126
Ed Bartels,2,72
Ed Beach,1,44
Ed Biedenbach,1,4
Ed Burton,1,15
Ed Burton,4,18
Ed Conlin,1,543
Ed Conlin,2,953
Ed Conlin,3,901
Ed Conlin,4,1710
Ed Conlin,5,781
Ed Conlin,6,536
Ed Conlin,7,322
Ed Dahler,1,35
Ed Davis,1,501
Ed Davis,2,415
Ed Davis,3,1246
Ed Davis,4,357
Ed Davis,5,656
Ed Davis,6,526
Ed Davis,7,200
Ed Earle,1,4
Ed Fleming,1,889
Ed Fleming,2,357
Ed Fleming,3,633
Ed Fleming,4,461
Ed Fleming,5,171
Ed Gayda,1,56
Ed Gray,1,227
Ed Gray,2,146
Ed Horton,1,202
Ed Kalafat,1,347
Ed Kalafat,2,574
Ed Kalafat,3,553
Ed Leede,1,571
Ed Leede,2,378
Ed Macauley*,1,1081
Ed Macauley*,2,1384
Ed Macauley*,3,1264
Ed Macauley*,4,1402
Ed Macauley*,5,1344
Ed Macauley*,6,1248
Ed Macauley*,7,1240
Ed Macauley*,8,1187
Ed Macauley*,9,1019
Ed Macauley*,10,65
Ed Manning,1,284
Ed Manning,2,293
Ed Manning,3,560
Ed Manning,4,561
Ed Mikan,1,540
Ed Mikan,2,523
Ed Mikan,3,520
Ed Mikan,4,470
Ed Mikan,5,21
Ed Nealy,1,364
Ed Nealy,2,174
Ed Nealy,3,62
Ed Nealy,5,223
Ed Nealy,6,142
Ed Nealy,7,60
Ed Nealy,8,104
Ed Nealy,9,123
Ed Nealy,10,160
Ed Nealy,11,138
Ed O'Bannon,1,399
Ed O'Bannon,2,470
Ed Peterson,1,445
Ed Peterson,2,718
Ed Pinckney,1,681
Ed Pinckney,2,837
Ed Pinckney,3,491
Ed Pinckney,4,1836
Ed Pinckney,5,362
Ed Pinckney,6,366
Ed Pinckney,7,613
Ed Pinckney,8,32
Ed Pinckney,9,394
Ed Pinckney,10,140
Ed Pinckney,11,956
Ed Pinckney,12,66
Ed Rains,1,192
Ed Rains,2,95
Ed Ratleff,1,611
Ed Ratleff,2,941
Ed Ratleff,3,796
Ed Ratleff,4,166
Ed Ratleff,5,299
Ed Sadowski,1,1744
Ed Searcy,1,6
Ed Sherod,1,395
Ed Smith,1,35
Ed Stanczak,1,521
Ed Stanczak,2,60
Ed Stokes,1,3
Eddie Basden,1,39
Eddie Gill,1,39
Eddie Gill,2,116
Eddie Gill,4,50
Eddie Gill,5,269
Eddie Gill,6,45
Eddie Gill,8,76
Eddie Gill,9,14
Eddie Griffin,1,642
Eddie Griffin,2,664
Eddie Griffin,4,527
Eddie Griffin,5,320
Eddie Griffin,6,18
Eddie House,1,251
Eddie House,2,514
Eddie House,3,411
Eddie House,4,409
Eddie House,5,794
Eddie House,6,796
Eddie House,7,468
Eddie House,8,584
Eddie House,9,691
Eddie House,10,946
Eddie House,11,362
Eddie Hughes,1,17
Eddie Hughes,2,70
Eddie Hughes,3,209
Eddie Johnson,1,1518
Eddie Johnson,2,2866
Eddie Johnson,3,3259
Eddie Johnson,4,3307
Eddie Johnson,5,2741
Eddie Johnson,6,2494
Eddie Johnson,7,2180
Eddie Johnson,8,2697
Eddie Johnson,9,2498
Eddie Johnson,10,2925
Eddie Johnson,11,1386
Eddie Johnson,12,1177
Eddie Johnson,13,836
Eddie Johnson,15,475
Eddie Johnson,16,848
Eddie Johnson,17,633
Eddie Johnson,18,12
Eddie Jones,1,897
Eddie Jones,2,893
Eddie Jones,3,1374
Eddie Jones,4,1349
Eddie Jones,5,1560
Eddie Jones,6,1446
Eddie Jones,7,1094
Eddie Jones,8,1480
Eddie Jones,9,869
Eddie Jones,10,1401
Eddie Jones,11,1018
Eddie Jones,12,885
Eddie Jones,13,986
Eddie Jones,14,176
Eddie Jordan,1,1122
Eddie Jordan,2,1015
Eddie Jordan,3,1087
Eddie Jordan,4,786
Eddie Jordan,5,222
Eddie Jordan,6,94
Eddie Jordan,7,84
Eddie Lee,1,298
Eddie Lee,3,139
Eddie Lee,5,289
Eddie Lee,6,371
Eddie Lee,7,279
Eddie Lee,9,158
Eddie Mast,1,61
Eddie Mast,2,103
Eddie Mast,3,119
Eddie Miles,1,324
Eddie Miles,2,1044
Eddie Miles,3,1566
Eddie Miles,4,1425
Eddie Miles,5,1404
Eddie Miles,6,1064
Eddie Miles,7,1218
Eddie Miles,8,622
Eddie Miles,9,62
Eddie Miller,1,1466
Eddie Miller,2,719
Eddie Owens,1,21
Eddie Phillips,1,152
Eddie Robinson,1,471
Eddie Robinson,2,498
Eddie Robinson,3,262
Eddie Robinson,4,364
Eddie Robinson,5,343
Eddy Curry,1,483
Eddy Curry,2,849
Eddy Curry,3,1070
Eddy Curry,4,1012
Eddy Curry,5,979
Eddy Curry,6,1576
Eddy Curry,7,781
Eddy Curry,8,5
Eddy Curry,9,26
Eddy Curry,11,30
Eddy Curry,12,9
Edgar Jones,1,524
Edgar Jones,2,375
Edgar Jones,3,1354
Edgar Jones,4,826
Edgar Jones,5,684
Edgar Jones,6,513
Edmund Lawrence,1,12
Eduardo Najera,1,131
Eduardo Najera,2,400
Eduardo Najera,3,320
Eduardo Najera,4,176
Eduardo Najera,5,708
Eduardo Najera,6,347
Eduardo Najera,7,497
Eduardo Najera,8,464
Eduardo Najera,9,79
Eduardo Najera,10,314
Eduardo Najera,11,69
Eduardo Najera,12,58
Edwin Ubiles,1,14
Edy Tavares,1,16
Efthimi Rentzias,1,52
Ekpe Udoh,1,236
Ekpe Udoh,2,680
Ekpe Udoh,3,323
Ekpe Udoh,4,144
Ekpe Udoh,5,29
Elden Campbell,1,144
Elden Campbell,2,578
Elden Campbell,3,606
Elden Campbell,4,934
Elden Campbell,5,913
Elden Campbell,6,1143
Elden Campbell,7,1148
Elden Campbell,8,816
Elden Campbell,9,1232
Elden Campbell,10,987
Elden Campbell,11,1022
Elden Campbell,12,1074
Elden Campbell,13,686
Elden Campbell,14,361
Elden Campbell,15,240
Eldridge Recasner,1,6
Eldridge Recasner,2,436
Eldridge Recasner,3,405
Eldridge Recasner,4,548
Eldridge Recasner,5,222
Eldridge Recasner,6,7
Eldridge Recasner,7,103
Eldridge Recasner,8,10
Elfrid Payton,1,731
Elfrid Payton,2,778
Elfrid Payton,3,1046
Elgin Baylor*,1,1742
Elgin Baylor*,2,2074
Elgin Baylor*,3,2538
Elgin Baylor*,4,1836
Elgin Baylor*,5,2719
Elgin Baylor*,6,1983
Elgin Baylor*,7,2009
Elgin Baylor*,8,1079
Elgin Baylor*,9,1862
Elgin Baylor*,10,2002
Elgin Baylor*,11,1881
Elgin Baylor*,12,1298
Elgin Baylor*,13,20
Elgin Baylor*,14,106
Elias Harris,1,0
Elijah Millsap,1,248
Elijah Millsap,2,36
Elijah Millsap,3,3
Elliot Perry,1,252
Elliot Perry,3,105
Elliot Perry,4,795
Elliot Perry,5,697
Elliot Perry,6,562
Elliot Perry,7,591
Elliot Perry,8,196
Elliot Perry,9,317
Elliot Perry,10,294
Elliot Perry,11,11
Elliot Williams,1,88
Elliot Williams,3,404
Elliot Williams,4,74
Elliot Williams,5,8
Elmer Behnke,1,16
Elmer Bennett,1,15
Elmer Bennett,2,11
Elmer Bennett,3,44
Elmer Gainer,1,24
Elmore Smith,1,1352
Elmore Smith,2,1388
Elmore Smith,3,1015
Elmore Smith,4,804
Elmore Smith,5,1218
Elmore Smith,6,1198
Elmore Smith,7,1009
Elmore Smith,8,156
Elmore Spencer,1,104
Elmore Spencer,2,673
Elmore Spencer,3,132
Elmore Spencer,4,28
Elmore Spencer,5,0
Elston Turner,1,661
Elston Turner,2,214
Elston Turner,3,137
Elston Turner,4,414
Elston Turner,5,369
Elston Turner,6,248
Elston Turner,7,17
Elston Turner,8,337
Elton Brand,1,1627
Elton Brand,2,1490
Elton Brand,3,1453
Elton Brand,4,1146
Elton Brand,5,1379
Elton Brand,6,1622
Elton Brand,7,1953
Elton Brand,8,1642
Elton Brand,9,141
Elton Brand,10,399
Elton Brand,11,996
Elton Brand,12,1217
Elton Brand,13,659
Elton Brand,14,518
Elton Brand,15,419
Elton Brand,16,96
Elton Brand,17,70
Elvin Hayes*,1,2327
Elvin Hayes*,2,2256
Elvin Hayes*,3,2350
Elvin Hayes*,4,2063
Elvin Hayes*,5,1717
Elvin Hayes*,6,1735
Elvin Hayes*,7,1887
Elvin Hayes*,8,1585
Elvin Hayes*,9,1942
Elvin Hayes*,10,1598
Elvin Hayes*,11,1789
Elvin Hayes*,12,1859
Elvin Hayes*,13,1439
Elvin Hayes*,14,1318
Elvin Hayes*,15,1046
Elvin Hayes*,16,402
Em Bryant,1,377
Em Bryant,2,498
Em Bryant,3,546
Em Bryant,4,283
Em Bryant,5,459
Em Bryant,6,555
Em Bryant,7,727
Em Bryant,8,277
Emanual Davis,1,65
Emanual Davis,2,184
Emanual Davis,4,217
Emanual Davis,5,361
Emanual Davis,6,185
Emanual Davis,7,88
Emeka Okafor,1,1105
Emeka Okafor,2,344
Emeka Okafor,3,963
Emeka Okafor,4,1133
Emeka Okafor,5,1085
Emeka Okafor,6,850
Emeka Okafor,7,745
Emeka Okafor,8,266
Emeka Okafor,9,765
Emmanuel Mudiay,1,872
Emmanuel Mudiay,2,603
Enes Kanter,1,304
Enes Kanter,2,506
Enes Kanter,3,987
Enes Kanter,4,2326
Enes Kanter,5,1038
Enes Kanter,6,1033
Ennis Whatley,1,668
Ennis Whatley,2,349
Ennis Whatley,3,70
Ennis Whatley,4,618
Ennis Whatley,5,11
Ennis Whatley,6,34
Ennis Whatley,9,69
Ennis Whatley,11,292
Ennis Whatley,12,70
Ennis Whatley,14,4
Eric Anderson,1,21
Eric Anderson,2,21
Eric Bledsoe,1,543
Eric Bledsoe,2,132
Eric Bledsoe,3,643
Eric Bledsoe,4,763
Eric Bledsoe,5,1377
Eric Bledsoe,6,632
Eric Bledsoe,7,1390
Eric Dawson,1,15
Eric Fernsten,1,184
Eric Fernsten,2,14
Eric Fernsten,5,175
Eric Fernsten,6,96
Eric Fernsten,7,57
Eric Fernsten,9,83
Eric Gordon,1,1252
Eric Gordon,2,1045
Eric Gordon,3,1247
Eric Gordon,4,185
Eric Gordon,5,713
Eric Gordon,6,988
Eric Gordon,7,818
Eric Gordon,8,686
Eric Gordon,9,1217
Eric Johnson,1,54
Eric Leckner,1,319
Eric Leckner,2,331
Eric Leckner,3,648
Eric Leckner,4,196
Eric Leckner,6,362
Eric Leckner,7,225
Eric Leckner,8,44
Eric Leckner,9,68
Eric Maynor,1,764
Eric Maynor,2,348
Eric Maynor,3,38
Eric Maynor,4,582
Eric Maynor,5,164
Eric McWilliams,1,86
Eric Mobley,1,180
Eric Mobley,2,376
Eric Mobley,3,72
Eric Money,1,319
Eric Money,2,1043
Eric Money,3,748
Eric Money,4,1414
Eric Money,5,2116
Eric Money,6,1258
Eric Montross,1,781
Eric Montross,2,442
Eric Montross,3,678
Eric Montross,4,276
Eric Montross,5,95
Eric Montross,6,40
Eric Montross,7,240
Eric Montross,8,116
Eric Moreland,1,2
Eric Moreland,2,8
Eric Murdock,1,203
Eric Murdock,2,1138
Eric Murdock,3,1257
Eric Murdock,4,977
Eric Murdock,5,1294
Eric Murdock,6,45
Eric Murdock,7,507
Eric Murdock,8,119
Eric Murdock,9,225
Eric Piatkowski,1,566
Eric Piatkowski,2,301
Eric Piatkowski,3,388
Eric Piatkowski,4,760
Eric Piatkowski,5,513
Eric Piatkowski,6,654
Eric Piatkowski,7,860
Eric Piatkowski,8,626
Eric Piatkowski,9,601
Eric Piatkowski,10,201
Eric Piatkowski,11,324
Eric Piatkowski,12,59
Eric Piatkowski,13,27
Eric Piatkowski,14,39
Eric Riley,1,88
Eric Riley,2,177
Eric Riley,3,92
Eric Riley,5,139
Eric Riley,6,78
Eric Snow,1,115
Eric Snow,2,199
Eric Snow,3,418
Eric Snow,4,413
Eric Snow,5,651
Eric Snow,6,491
Eric Snow,7,738
Eric Snow,8,1054
Eric Snow,9,844
Eric Snow,10,322
Eric Snow,11,391
Eric Snow,12,342
Eric Snow,13,22
Eric Washington,1,511
Eric Washington,2,205
Eric White,1,178
Eric White,2,316
Eric Williams,1,685
Eric Williams,2,1078
Eric Williams,3,79
Eric Williams,4,277
Eric Williams,5,489
Eric Williams,6,535
Eric Williams,7,472
Eric Williams,8,746
Eric Williams,9,1424
Eric Williams,10,848
Eric Williams,11,91
Eric Williams,12,108
Erick Barkley,1,19
Erick Barkley,2,58
Erick Dampier,1,370
Erick Dampier,2,971
Erick Dampier,3,442
Erick Dampier,4,167
Erick Dampier,5,319
Erick Dampier,6,554
Erick Dampier,7,673
Erick Dampier,8,913
Erick Dampier,9,542
Erick Dampier,10,469
Erick Dampier,11,537
Erick Dampier,12,440
Erick Dampier,13,454
Erick Dampier,14,328
Erick Dampier,15,128
Erick Dampier,16,2
Erick Green,1,146
Erick Green,2,26
Erick Strickland,1,297
Erick Strickland,2,511
Erick Strickland,3,249
Erick Strickland,4,867
Erick Strickland,5,520
Erick Strickland,6,606
Erick Strickland,7,458
Erick Strickland,8,231
Erick Strickland,9,301
Erik Daniels,1,13
Erik Murphy,1,6
Ernest Brown,1,3
Ernie Barrett,1,134
Ernie Barrett,3,507
Ernie Beck,1,112
Ernie Beck,3,348
Ernie Beck,4,501
Ernie Beck,5,714
Ernie Beck,6,369
Ernie Beck,7,255
Ernie Beck,8,52
Ernie DiGregorio,1,1234
Ernie DiGregorio,2,241
Ernie DiGregorio,3,450
Ernie DiGregorio,4,868
Ernie DiGregorio,5,408
Ernie Grunfeld,1,502
Ernie Grunfeld,2,843
Ernie Grunfeld,3,474
Ernie Grunfeld,4,595
Ernie Grunfeld,5,1030
Ernie Grunfeld,6,415
Ernie Grunfeld,7,398
Ernie Grunfeld,8,455
Ernie Grunfeld,9,412
Ernie Vandeweghe,1,421
Ernie Vandeweghe,2,338
Ernie Vandeweghe,3,524
Ernie Vandeweghe,4,731
Ernie Vandeweghe,5,99
Ernie Vandeweghe,7,22
Ersan Ilyasova,1,402
Ersan Ilyasova,4,840
Ersan Ilyasova,5,571
Ersan Ilyasova,6,782
Ersan Ilyasova,7,962
Ersan Ilyasova,8,618
Ersan Ilyasova,9,669
Ersan Ilyasova,10,1534
Ersan Ilyasova,11,2142
Ervin Johnson,1,117
Ervin Johnson,2,199
Ervin Johnson,3,446
Ervin Johnson,4,582
Ervin Johnson,5,649
Ervin Johnson,6,256
Ervin Johnson,7,383
Ervin Johnson,8,266
Ervin Johnson,9,208
Ervin Johnson,10,152
Ervin Johnson,11,127
Ervin Johnson,12,73
Ervin Johnson,13,15
Erwin Mueller,1,1015
Erwin Mueller,2,1106
Erwin Mueller,3,754
Erwin Mueller,4,1578
Erwin Mueller,5,312
Erwin Mueller,6,179
Erwin Mueller,7,23
Essie Hollis,1,69
Esteban Batista,1,101
Esteban Batista,2,20
Etan Thomas,1,203
Etan Thomas,2,182
Etan Thomas,3,705
Etan Thomas,4,332
Etan Thomas,5,337
Etan Thomas,6,395
Etan Thomas,8,80
Etan Thomas,9,75
Etan Thomas,10,32
Etdrick Bohannon,1,0
Etdrick Bohannon,2,0
Etdrick Bohannon,3,58
Etdrick Bohannon,4,8
E'Twaun Moore,1,110
E'Twaun Moore,2,588
E'Twaun Moore,3,499
E'Twaun Moore,4,149
E'Twaun Moore,5,443
E'Twaun Moore,6,700
Eugene Jeter,1,255
Evan Eschmeyer,1,91
Evan Eschmeyer,2,251
Evan Eschmeyer,3,62
Evan Eschmeyer,4,17
Evan Fournier,1,202
Evan Fournier,2,638
Evan Fournier,3,698
Evan Fournier,4,1213
Evan Fournier,5,1167
Evan Turner,1,565
Evan Turner,2,610
Evan Turner,3,1094
Evan Turner,4,2262
Evan Turner,5,779
Evan Turner,6,854
Evan Turner,7,586
Everette Stephens,1,65
Everette Stephens,3,6
Evers Burns,1,56
Evric Gray,1,13
Fab Melo,1,7
Fabricio Oberto,1,103
Fabricio Oberto,2,349
Fabricio Oberto,3,397
Fabricio Oberto,4,142
Fabricio Oberto,5,83
Fabricio Oberto,6,7
